person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_burden,loan_burden_category,credit_score_category,income_category,age_category
24.0,male,Associate,80145.0,1,RENT,25000.0,EDUCATION,9.91,0.31,2.0,636,No,1,0.3119346185039616,High,Average,High,Young
22.0,male,Master,80303.0,0,RENT,25000.0,EDUCATION,13.06,0.31,3.0,554,No,1,0.3113208721965555,High,Poor,High,Young
22.0,male,High School,241048.0,0,MORTGAGE,9000.0,DEBTCONSOLIDATION,6.17,0.04,4.0,587,Yes,0,0.037336961932893035,Low,Average,Very High,Young
144.0,male,Associate,241424.0,121,MORTGAGE,6000.0,EDUCATION,11.86,0.02,2.0,807,No,0,0.024852541586586254,Low,Good,Very High,
25.0,male,Bachelor,241005.0,4,RENT,18000.0,EDUCATION,16.32,0.07,3.0,708,Yes,0,0.07468724715254871,Low,Good,Very High,Young
25.0,female,Master,240768.0,2,MORTGAGE,12000.0,VENTURE,10.38,0.05,2.0,669,Yes,0,0.04984051036682616,Low,Average,Very High,Young
25.0,male,Associate,241201.0,2,MORTGAGE,23050.0,PERSONAL,14.35,0.1,3.0,578,No,0,0.09556345122947252,Low,Poor,Very High,Young
24.0,male,Bachelor,240920.0,5,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.01,0.08,3.0,615,No,0,0.08301510874979247,Low,Average,Very High,Young
24.0,female,Master,72919.0,1,RENT,25000.0,DEBTCONSOLIDATION,11.01,0.34,2.0,553,No,1,0.3428461717796459,High,Poor,Medium,Young
21.0,male,Master,18008.0,0,OWN,3000.0,HOMEIMPROVEMENT,11.01,0.17,4.0,635,No,1,0.16659262549977788,Medium,Average,Low,Young
26.0,female,Associate,81238.0,3,RENT,25000.0,PERSONAL,15.21,0.31,2.0,531,No,1,0.3077377581919791,High,Poor,High,Adult
23.0,male,High School,80868.0,1,RENT,25000.0,EDUCATION,7.9,0.31,4.0,621,No,1,0.30914576841272196,High,Average,High,Young
24.0,male,Bachelor,81537.0,1,RENT,25000.0,VENTURE,10.99,0.31,3.0,674,No,1,0.30660926941143285,High,Good,High,Young
24.0,female,Associate,82741.0,0,RENT,25000.0,PERSONAL,14.09,0.3,3.0,688,No,1,0.3021476656071355,High,Good,High,Young
25.0,female,High School,83901.0,3,RENT,25000.0,PERSONAL,17.49,0.3,2.0,597,No,1,0.2979702268149367,Medium,Average,High,Young
25.0,male,Associate,240717.0,1,MORTGAGE,12000.0,EDUCATION,11.48,0.05,3.0,640,No,0,0.04985106992858834,Low,Average,Very High,Young
26.0,female,Associate,226744.0,0,MORTGAGE,20000.0,VENTURE,17.74,0.09,2.0,621,No,1,0.08820520057862612,Low,Average,Very High,Adult
26.0,female,Bachelor,241114.0,5,MORTGAGE,3000.0,PERSONAL,13.92,0.01,3.0,608,Yes,0,0.012442247235747406,Low,Average,Very High,Adult
25.0,male,Bachelor,85284.0,3,RENT,25000.0,EDUCATION,15.21,0.29,3.0,653,No,1,0.29313822053374605,Medium,Average,High,Young
22.0,female,Bachelor,18152.0,0,OWN,4000.0,MEDICAL,10.99,0.22,3.0,585,No,1,0.22036139268400176,Medium,Average,Low,Young
24.0,female,High School,84871.0,3,RENT,25000.0,EDUCATION,11.86,0.29,4.0,569,No,1,0.2945646922977224,Medium,Poor,High,Young
24.0,male,Bachelor,18294.0,2,OWN,6000.0,PERSONAL,7.49,0.33,3.0,587,No,1,0.3279763857002296,High,Average,Low,Young
24.0,male,Bachelor,68029.0,1,RENT,25000.0,MEDICAL,16.49,0.37,4.0,631,No,1,0.3674903350041894,High,Average,Medium,Young
25.0,female,High School,80001.0,4,RENT,25000.0,VENTURE,15.33,0.31,2.0,592,No,1,0.31249609379882753,High,Average,High,Young
26.0,female,High School,79875.0,6,RENT,25000.0,HOMEIMPROVEMENT,11.58,0.31,4.0,679,No,1,0.3129890453834116,High,Good,Medium,Adult
25.0,male,High School,18449.0,1,OWN,5375.0,EDUCATION,5.79,0.29,2.0,645,No,1,0.29134370426581385,Medium,Average,Low,Young
25.0,male,Associate,88153.0,0,RENT,25000.0,MEDICAL,13.11,0.28,2.0,669,No,1,0.28359783558131885,Medium,Average,High,Young
23.0,female,Bachelor,90109.0,0,RENT,25000.0,MEDICAL,10.36,0.28,3.0,653,No,1,0.27744176497353207,Medium,Average,High,Young
25.0,male,Bachelor,90938.0,1,RENT,25000.0,DEBTCONSOLIDATION,10.36,0.27,2.0,577,No,1,0.2749125778002595,Medium,Poor,High,Young
24.0,male,High School,231335.0,0,RENT,22000.0,MEDICAL,11.01,0.1,2.0,668,Yes,0,0.09510017939352022,Low,Average,Very High,Young
21.0,male,Bachelor,231829.0,0,MORTGAGE,20000.0,VENTURE,6.54,0.09,4.0,629,No,0,0.08627048384800866,Low,Average,Very High,Young
25.0,female,Associate,230516.0,4,MORTGAGE,10000.0,MEDICAL,12.53,0.04,4.0,643,No,0,0.04338093668118482,Low,Average,Very High,Young
26.0,male,Bachelor,229626.0,0,MORTGAGE,15000.0,PERSONAL,11.01,0.07,3.0,626,No,0,0.0653236131796922,Low,Average,Very High,Adult
22.0,male,Bachelor,228907.0,0,MORTGAGE,10000.0,VENTURE,11.01,0.04,3.0,560,Yes,0,0.04368586369136811,Low,Poor,Very High,Young
24.0,male,Bachelor,90938.0,0,RENT,25000.0,EDUCATION,10.25,0.27,4.0,648,No,1,0.2749125778002595,Medium,Average,High,Young
22.0,male,Associate,86284.0,0,RENT,25000.0,EDUCATION,15.95,0.29,4.0,648,No,1,0.28974085577859165,Medium,Average,High,Young
26.0,male,Associate,228774.0,3,MORTGAGE,20000.0,VENTURE,12.18,0.09,4.0,669,Yes,0,0.08742252179006356,Low,Average,Very High,Adult
23.0,male,High School,229027.0,2,OWN,24000.0,PERSONAL,11.83,0.1,3.0,536,Yes,0,0.10479113816274938,Medium,Poor,Very High,Young
23.0,male,High School,94789.0,1,RENT,25000.0,DEBTCONSOLIDATION,11.01,0.26,2.0,548,No,1,0.26374368333878406,Medium,Poor,High,Young
23.0,female,Master,94780.0,0,RENT,25000.0,VENTURE,10.62,0.26,3.0,667,No,1,0.26376872757965814,Medium,Average,High,Young
23.0,male,High School,95298.0,0,RENT,25000.0,VENTURE,10.74,0.26,3.0,676,No,1,0.26233499129047827,Medium,Good,High,Young
25.0,male,Associate,223944.0,1,OWN,10000.0,VENTURE,10.25,0.04,4.0,570,Yes,0,0.04465402064801915,Low,Poor,Very High,Young
24.0,male,High School,222629.0,0,MORTGAGE,35000.0,EDUCATION,12.42,0.16,2.0,623,No,0,0.15721222302575136,Medium,Average,Very High,Young
25.0,female,Bachelor,222973.0,2,RENT,15000.0,VENTURE,15.27,0.07,2.0,652,Yes,0,0.0672727191184583,Low,Average,Very High,Young
24.0,female,High School,75240.0,1,RENT,25000.0,MEDICAL,15.33,0.33,2.0,625,No,1,0.3322700691121744,High,Average,Medium,Young
23.0,female,High School,96143.0,1,RENT,25000.0,VENTURE,15.21,0.26,2.0,642,No,1,0.2600293313085716,Medium,Average,High,Young
21.0,male,Bachelor,18064.0,0,OWN,6250.0,VENTURE,14.72,0.35,2.0,580,No,1,0.34599202834366694,High,Poor,Low,Young
24.0,male,Associate,96627.0,2,RENT,25000.0,PERSONAL,15.7,0.26,2.0,622,No,1,0.25872685688265185,Medium,Average,High,Young
24.0,male,Bachelor,96309.0,3,RENT,25000.0,EDUCATION,13.35,0.26,4.0,581,No,1,0.2595811398727014,Medium,Average,High,Young
21.0,female,High School,18421.0,1,MORTGAGE,1500.0,MEDICAL,11.01,0.08,4.0,623,No,0,0.08142880408229738,Low,Average,Low,Young
24.0,male,Master,96836.0,1,RENT,25000.0,EDUCATION,6.62,0.26,2.0,583,No,1,0.25816844975009295,Medium,Average,High,Young
26.0,male,Bachelor,96947.0,4,RENT,25000.0,DEBTCONSOLIDATION,13.61,0.26,4.0,645,No,1,0.2578728583659113,Medium,Average,High,Adult
22.0,female,Associate,222975.0,2,RENT,25000.0,MEDICAL,11.36,0.11,2.0,593,Yes,0,0.11212019284673169,Medium,Average,Very High,Young
26.0,male,Associate,222985.0,3,OWN,5000.0,PERSONAL,7.68,0.02,2.0,659,Yes,0,0.02242303293943539,Low,Average,Very High,Adult
24.0,female,Bachelor,223064.0,0,RENT,22000.0,HOMEIMPROVEMENT,14.46,0.1,4.0,655,Yes,0,0.09862640318473621,Low,Average,Very High,Young
23.0,male,Associate,221559.0,2,OWN,2500.0,EDUCATION,11.83,0.01,2.0,583,Yes,0,0.011283676131414205,Low,Average,Very High,Young
24.0,female,Associate,207712.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,13.47,0.1,4.0,582,No,1,0.0962871668464027,Low,Average,Very High,Young
24.0,female,Bachelor,220872.0,1,MORTGAGE,20000.0,MEDICAL,11.49,0.09,3.0,504,Yes,0,0.09055018291136949,Low,Poor,Very High,Young
22.0,male,High School,220518.0,0,MORTGAGE,1000.0,EDUCATION,11.01,0.0,2.0,551,Yes,0,0.0045347772063958494,Low,Poor,Very High,Young
25.0,female,Associate,220510.0,1,MORTGAGE,15000.0,PERSONAL,6.03,0.07,3.0,529,Yes,0,0.06802412588998231,Low,Poor,Very High,Young
23.0,female,Bachelor,89818.0,0,RENT,25000.0,DEBTCONSOLIDATION,16.35,0.28,4.0,674,No,1,0.27834064441425993,Medium,Good,High,Young
26.0,female,High School,90006.0,4,RENT,25000.0,DEBTCONSOLIDATION,11.01,0.28,4.0,595,No,1,0.2777592604937449,Medium,Average,High,Adult
25.0,female,High School,98704.0,6,RENT,25000.0,DEBTCONSOLIDATION,7.29,0.25,3.0,597,No,1,0.2532825417409629,Medium,Average,High,Young
23.0,male,High School,98967.0,5,RENT,25000.0,MEDICAL,11.36,0.25,3.0,566,No,1,0.25260945567714493,Medium,Poor,High,Young
24.0,male,High School,99435.0,3,RENT,25000.0,VENTURE,10.25,0.25,2.0,666,No,0,0.2514205259717403,Medium,Average,High,Young
24.0,female,Bachelor,100658.0,1,RENT,25000.0,EDUCATION,11.12,0.25,3.0,695,No,0,0.24836575334300304,Medium,Good,High,Young
24.0,female,Bachelor,100435.0,2,RENT,25000.0,PERSONAL,12.92,0.25,3.0,576,Yes,0,0.24891721013590878,Medium,Poor,High,Young
24.0,male,High School,216925.0,5,RENT,18000.0,EDUCATION,18.64,0.08,4.0,651,Yes,0,0.08297798778379624,Low,Average,Very High,Young
23.0,female,Bachelor,216891.0,0,MORTGAGE,28000.0,PERSONAL,7.51,0.13,3.0,633,Yes,0,0.12909710407531894,Medium,Average,Very High,Young
23.0,male,Master,18512.0,1,OWN,4000.0,HOMEIMPROVEMENT,16.7,0.22,2.0,566,No,1,0.21607605877268798,Medium,Poor,Low,Young
22.0,male,Master,18367.0,0,OWN,2100.0,PERSONAL,11.14,0.11,4.0,583,No,0,0.11433549300375674,Medium,Average,Low,Young
22.0,female,Associate,102317.0,0,RENT,25000.0,PERSONAL,18.3,0.24,4.0,586,Yes,0,0.24433867294779948,Medium,Average,High,Young
24.0,female,Associate,103400.0,4,RENT,25000.0,MEDICAL,10.62,0.24,4.0,592,Yes,0,0.24177949709864605,Medium,Average,High,Young
24.0,male,Bachelor,217134.0,2,MORTGAGE,14000.0,VENTURE,11.99,0.06,2.0,598,Yes,0,0.06447631416544622,Low,Average,Very High,Young
26.0,male,Master,217024.0,1,MORTGAGE,12000.0,VENTURE,9.63,0.06,4.0,637,Yes,0,0.05529342376879976,Low,Average,Very High,Adult
25.0,female,High School,172215.0,5,MORTGAGE,10000.0,MEDICAL,18.25,0.06,4.0,628,No,1,0.05806695119472752,Low,Average,High,Young
23.0,male,Master,18831.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.01,0.32,4.0,667,No,1,0.3186235462800701,High,Average,Low,Young
24.0,male,Associate,105349.0,5,RENT,25000.0,HOMEIMPROVEMENT,14.84,0.24,3.0,621,Yes,0,0.23730647656835852,Medium,Average,High,Young
24.0,male,Bachelor,91184.0,1,RENT,25000.0,VENTURE,14.7,0.27,3.0,668,No,1,0.2741709071766977,Medium,Average,High,Young
23.0,female,High School,91886.0,1,RENT,25000.0,DEBTCONSOLIDATION,16.02,0.27,4.0,544,No,1,0.2720762684195634,Medium,Poor,High,Young
23.0,male,Associate,80452.0,2,RENT,25000.0,MEDICAL,15.37,0.31,2.0,699,No,1,0.3107442947347487,High,Good,High,Young
25.0,female,Bachelor,108758.0,2,RENT,25000.0,MEDICAL,10.99,0.23,4.0,611,No,0,0.22986814763051913,Medium,Average,High,Young
21.0,male,Associate,18916.0,0,OWN,6200.0,HOMEIMPROVEMENT,7.9,0.33,2.0,615,No,1,0.32776485514908016,High,Average,Low,Young
26.0,female,High School,217234.0,5,OWN,25000.0,PERSONAL,10.99,0.12,4.0,559,Yes,0,0.11508327425725255,Medium,Poor,Very High,Adult
24.0,female,High School,217017.0,0,OWN,21000.0,EDUCATION,11.48,0.1,3.0,577,Yes,0,0.09676661275383956,Low,Poor,Very High,Young
25.0,male,High School,216874.0,1,OWN,20000.0,MEDICAL,14.26,0.09,4.0,657,Yes,0,0.0922194453922554,Low,Average,Very High,Young
26.0,male,Associate,216833.0,5,OWN,10000.0,HOMEIMPROVEMENT,8.0,0.05,4.0,676,Yes,0,0.04611844138115508,Low,Good,Very High,Adult
25.0,male,Bachelor,216483.0,0,MORTGAGE,9950.0,VENTURE,11.26,0.05,2.0,601,No,0,0.04596203858963521,Low,Average,Very High,Young
23.0,female,Master,19000.0,2,OWN,4475.0,MEDICAL,11.01,0.24,4.0,647,No,1,0.2355263157894737,Medium,Average,Low,Young
23.0,female,Master,94363.0,0,RENT,25000.0,VENTURE,16.32,0.26,3.0,576,No,1,0.2649343492682513,Medium,Poor,High,Young
25.0,male,Master,80570.0,3,RENT,25000.0,MEDICAL,17.93,0.31,4.0,612,No,1,0.31028918952463697,High,Average,High,Young
23.0,male,Bachelor,109167.0,0,RENT,25000.0,DEBTCONSOLIDATION,11.36,0.23,3.0,678,No,0,0.22900693432997152,Medium,Good,High,Young
24.0,female,Associate,95753.0,1,RENT,25000.0,DEBTCONSOLIDATION,14.96,0.26,4.0,542,No,1,0.26108842542792393,Medium,Poor,High,Young
24.0,female,Associate,110935.0,1,RENT,25000.0,PERSONAL,13.43,0.23,3.0,709,Yes,0,0.22535719114796954,Medium,Good,High,Young
25.0,male,Associate,111490.0,2,RENT,25000.0,HOMEIMPROVEMENT,12.69,0.22,3.0,622,Yes,0,0.22423535743115974,Medium,Average,High,Young
24.0,male,Associate,111729.0,4,RENT,25000.0,VENTURE,12.73,0.22,4.0,642,Yes,0,0.2237556945824271,Medium,Average,High,Young
23.0,female,High School,113396.0,0,RENT,25000.0,VENTURE,15.21,0.22,4.0,660,No,0,0.22046633038202407,Medium,Average,High,Young
23.0,female,Bachelor,19175.0,1,MORTGAGE,1750.0,MEDICAL,12.68,0.09,3.0,587,Yes,0,0.09126466753585398,Low,Average,Low,Young
23.0,female,High School,85787.0,0,RENT,25000.0,MEDICAL,19.04,0.29,4.0,646,No,1,0.2914194458367818,Medium,Average,High,Young
25.0,female,Master,102114.0,7,RENT,25000.0,DEBTCONSOLIDATION,15.95,0.24,3.0,637,No,1,0.24482441193176255,Medium,Average,High,Young
26.0,male,Bachelor,211005.0,5,MORTGAGE,2600.0,VENTURE,8.9,0.01,4.0,718,No,0,0.012321982891400678,Low,Good,Very High,Adult
25.0,male,Master,210903.0,4,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.9,0.04,2.0,588,Yes,0,0.0379321299365111,Low,Average,Very High,Young
22.0,male,Associate,210555.0,0,MORTGAGE,18000.0,EDUCATION,11.01,0.09,2.0,652,No,0,0.0854883522120111,Low,Average,Very High,Young
23.0,male,Bachelor,210937.0,0,MORTGAGE,21000.0,PERSONAL,11.99,0.1,3.0,620,Yes,0,0.09955579153965402,Low,Average,Very High,Young
23.0,male,High School,19062.0,2,OWN,4000.0,DEBTCONSOLIDATION,13.98,0.21,4.0,667,No,1,0.20984156961494072,Medium,Average,Low,Young
23.0,female,Associate,18926.0,0,OWN,4600.0,VENTURE,10.99,0.24,2.0,688,No,1,0.2430518862939871,Medium,Good,Low,Young
22.0,male,Associate,106694.0,0,RENT,25000.0,DEBTCONSOLIDATION,15.58,0.23,2.0,667,No,1,0.23431495679232198,Medium,Average,High,Young
25.0,male,Master,90718.0,4,RENT,25000.0,MEDICAL,10.99,0.28,2.0,692,No,1,0.27557926762053836,Medium,Good,High,Young
25.0,male,Bachelor,106668.0,1,RENT,25000.0,VENTURE,14.96,0.23,4.0,562,No,1,0.23437207034912064,Medium,Poor,High,Young
25.0,male,High School,19158.0,4,OWN,1750.0,HOMEIMPROVEMENT,15.31,0.09,4.0,625,Yes,0,0.09134565194696732,Low,Average,Low,Young
26.0,male,High School,106419.0,5,RENT,25000.0,VENTURE,15.65,0.23,3.0,649,No,1,0.23492045593362088,Medium,Average,High,Adult
25.0,female,High School,120696.0,3,RENT,25000.0,VENTURE,9.33,0.21,4.0,545,Yes,0,0.2071319679194008,Medium,Poor,High,Young
23.0,male,High School,19065.0,3,MORTGAGE,3600.0,PERSONAL,13.47,0.19,4.0,540,No,1,0.1888276947285602,Medium,Poor,Low,Young
24.0,female,Associate,124083.0,0,RENT,25000.0,PERSONAL,10.36,0.2,3.0,637,Yes,0,0.20147804292288227,Medium,Average,High,Young
24.0,male,Associate,111673.0,4,RENT,25000.0,HOMEIMPROVEMENT,16.77,0.22,4.0,600,No,1,0.22386790002955056,Medium,Average,High,Young
23.0,male,High School,112633.0,1,RENT,25000.0,DEBTCONSOLIDATION,14.59,0.22,2.0,633,No,1,0.2219598163948399,Medium,Average,High,Young
22.0,male,High School,210938.0,0,RENT,3500.0,VENTURE,11.91,0.02,2.0,588,No,0,0.016592553262095973,Low,Average,Very High,Young
23.0,female,Associate,210720.0,2,MORTGAGE,7200.0,EDUCATION,8.38,0.03,3.0,624,Yes,0,0.03416856492027335,Low,Average,Very High,Young
25.0,male,High School,210705.0,7,RENT,9000.0,VENTURE,10.59,0.04,3.0,525,Yes,0,0.04271374670748202,Low,Poor,Very High,Young
25.0,male,High School,209997.0,3,MORTGAGE,8800.0,DEBTCONSOLIDATION,14.27,0.04,3.0,616,Yes,0,0.041905360552769805,Low,Average,Very High,Young
26.0,female,Master,209873.0,3,RENT,12000.0,DEBTCONSOLIDATION,12.53,0.06,4.0,675,No,0,0.05717743587788806,Low,Good,Very High,Adult
25.0,female,Associate,195268.0,1,MORTGAGE,25000.0,DEBTCONSOLIDATION,16.0,0.13,3.0,662,No,1,0.12802917016613066,Medium,Average,High,Young
26.0,male,Master,209393.0,2,MORTGAGE,10000.0,VENTURE,11.71,0.05,4.0,585,Yes,0,0.04775708834583773,Low,Average,Very High,Adult
21.0,male,Master,18773.0,0,OWN,3175.0,HOMEIMPROVEMENT,11.54,0.17,3.0,686,No,1,0.16912587226335696,Medium,Good,Low,Young
25.0,female,Bachelor,116439.0,2,RENT,25000.0,HOMEIMPROVEMENT,15.68,0.21,4.0,595,No,1,0.2147046951622738,Medium,Average,High,Young
21.0,female,Associate,19169.0,2,MORTGAGE,1500.0,EDUCATION,10.59,0.08,2.0,537,Yes,0,0.0782513433147269,Low,Poor,Low,Young
24.0,female,High School,118417.0,0,RENT,25000.0,HOMEIMPROVEMENT,12.61,0.21,2.0,625,No,1,0.21111833604972258,Medium,Average,High,Young
26.0,female,High School,133476.0,0,RENT,25000.0,PERSONAL,11.01,0.19,2.0,641,Yes,0,0.18729958943929995,Medium,Average,High,Adult
23.0,female,Associate,19312.0,4,MORTGAGE,2800.0,PERSONAL,8.49,0.14,3.0,661,No,1,0.14498757249378624,Medium,Average,Low,Young
25.0,male,High School,192351.0,1,RENT,30000.0,PERSONAL,17.27,0.16,4.0,577,No,1,0.15596487670976497,Medium,Poor,High,Young
24.0,male,Bachelor,206648.0,4,RENT,18000.0,DEBTCONSOLIDATION,8.9,0.09,4.0,537,Yes,0,0.08710464170957377,Low,Poor,Very High,Young
25.0,female,High School,205046.0,6,MORTGAGE,10000.0,MEDICAL,11.11,0.05,4.0,646,Yes,0,0.048769544394916264,Low,Average,Very High,Young
24.0,male,High School,190735.0,1,RENT,25000.0,HOMEIMPROVEMENT,14.59,0.13,2.0,653,No,1,0.13107190604765775,Medium,Average,High,Young
26.0,female,Associate,204872.0,3,RENT,13000.0,VENTURE,12.42,0.06,3.0,654,No,0,0.06345425436370027,Low,Average,Very High,Adult
24.0,male,Associate,100758.0,0,RENT,25000.0,MEDICAL,11.01,0.25,2.0,635,No,1,0.2481192560392227,Medium,Average,High,Young
24.0,female,Master,133231.0,3,RENT,25000.0,HOMEIMPROVEMENT,15.7,0.19,2.0,675,Yes,0,0.18764401678288087,Medium,Good,High,Young
22.0,female,Master,18923.0,0,OWN,2500.0,HOMEIMPROVEMENT,12.53,0.13,3.0,618,No,1,0.1321143581884479,Medium,Average,Low,Young
25.0,female,Master,161894.0,0,RENT,5000.0,MEDICAL,16.49,0.03,2.0,609,No,1,0.03088440584580034,Low,Average,High,Young
25.0,female,Bachelor,205144.0,0,MORTGAGE,20000.0,EDUCATION,7.49,0.1,2.0,545,Yes,0,0.097492493078033,Low,Poor,Very High,Young
22.0,female,High School,121617.0,2,RENT,25000.0,DEBTCONSOLIDATION,14.96,0.21,2.0,629,No,1,0.20556336696350017,Medium,Average,High,Young
25.0,male,Associate,136206.0,6,RENT,25000.0,MEDICAL,12.73,0.18,4.0,539,No,0,0.1835455119451419,Medium,Poor,High,Young
24.0,male,Master,144915.0,4,RENT,25000.0,EDUCATION,10.65,0.17,4.0,593,Yes,0,0.17251492254079978,Medium,Average,High,Young
25.0,female,High School,145233.0,3,RENT,25000.0,MEDICAL,10.74,0.17,2.0,683,No,0,0.17213718645211487,Medium,Good,High,Young
23.0,male,Bachelor,145002.0,1,RENT,25000.0,EDUCATION,9.99,0.17,2.0,670,Yes,0,0.17241141501496532,Medium,Average,High,Young
24.0,male,Master,110953.0,0,RENT,25000.0,MEDICAL,15.33,0.23,2.0,662,No,1,0.22532063125828053,Medium,Average,High,Young
21.0,female,High School,19414.0,2,OWN,1000.0,VENTURE,7.29,0.05,4.0,681,Yes,0,0.051509220150406924,Low,Good,Low,Young
26.0,male,High School,130096.0,1,RENT,25000.0,PERSONAL,15.05,0.19,3.0,636,No,1,0.1921657852662649,Medium,Average,High,Adult
26.0,male,Master,157292.0,0,RENT,25000.0,PERSONAL,10.75,0.16,3.0,677,Yes,0,0.15894006052437504,Medium,Good,High,Adult
23.0,female,Bachelor,156995.0,3,RENT,25000.0,EDUCATION,16.02,0.16,2.0,656,Yes,0,0.1592407401509602,Medium,Average,High,Young
23.0,female,Associate,156952.0,0,RENT,25000.0,VENTURE,11.49,0.16,4.0,674,Yes,0,0.159284367195066,Medium,Good,High,Young
25.0,female,Associate,205005.0,6,OWN,20000.0,EDUCATION,12.53,0.1,4.0,587,No,0,0.09755859613180166,Low,Average,Very High,Young
26.0,female,Bachelor,205060.0,2,MORTGAGE,12000.0,VENTURE,13.57,0.06,2.0,658,No,0,0.058519457719691796,Low,Average,Very High,Adult
22.0,male,High School,203782.0,4,RENT,14000.0,PERSONAL,11.14,0.07,3.0,581,Yes,0,0.06870086661236027,Low,Average,Very High,Young
26.0,male,High School,203368.0,3,RENT,24250.0,MEDICAL,12.87,0.12,3.0,606,Yes,0,0.119241965304276,Medium,Average,Very High,Adult
23.0,female,Associate,203403.0,0,RENT,20000.0,EDUCATION,11.58,0.1,3.0,648,No,0,0.09832696666224196,Low,Average,Very High,Young
24.0,female,Associate,202715.0,3,RENT,1800.0,HOMEIMPROVEMENT,11.12,0.01,3.0,563,Yes,0,0.008879461312680364,Low,Poor,Very High,Young
25.0,female,Master,202525.0,1,MORTGAGE,35000.0,PERSONAL,10.65,0.17,2.0,589,Yes,0,0.17281817059622268,Medium,Average,Very High,Young
24.0,male,Associate,161487.0,1,RENT,25000.0,DEBTCONSOLIDATION,10.37,0.15,2.0,641,No,0,0.15481122319443671,Medium,Average,High,Young
24.0,male,Associate,19677.0,3,OWN,3300.0,HOMEIMPROVEMENT,6.39,0.17,4.0,637,No,1,0.16770849214819333,Medium,Average,Low,Young
24.0,male,High School,161952.0,2,RENT,25000.0,PERSONAL,16.07,0.15,3.0,578,Yes,0,0.15436672594348944,Medium,Poor,High,Young
25.0,female,Bachelor,161560.0,0,RENT,25000.0,MEDICAL,10.62,0.15,2.0,660,Yes,0,0.1547412725922258,Medium,Average,High,Young
25.0,male,High School,19423.0,3,OWN,3200.0,VENTURE,18.09,0.16,2.0,586,No,1,0.16475312773515935,Medium,Average,Low,Young
25.0,male,Associate,163134.0,5,RENT,25000.0,EDUCATION,11.36,0.15,4.0,567,Yes,0,0.1532482499049861,Medium,Poor,High,Young
26.0,female,Bachelor,163683.0,5,RENT,25000.0,DEBTCONSOLIDATION,12.53,0.15,4.0,582,Yes,0,0.15273424851695044,Medium,Average,High,Adult
25.0,female,Bachelor,174972.0,3,RENT,25000.0,EDUCATION,9.99,0.14,4.0,712,Yes,0,0.1428800036577281,Medium,Good,High,Young
23.0,male,High School,181016.0,4,RENT,25000.0,EDUCATION,10.36,0.14,3.0,674,No,0,0.13810933840102532,Medium,Good,High,Young
23.0,female,Master,198920.0,0,MORTGAGE,9600.0,EDUCATION,5.99,0.05,3.0,532,Yes,0,0.04826060727930827,Low,Poor,High,Young
22.0,female,Master,184800.0,1,MORTGAGE,24000.0,DEBTCONSOLIDATION,15.62,0.13,2.0,670,No,1,0.12987012987012986,Medium,Average,High,Young
24.0,male,Master,198862.0,6,MORTGAGE,20000.0,PERSONAL,10.37,0.1,4.0,658,No,0,0.10057225613742193,Medium,Average,High,Young
25.0,male,Associate,199407.0,0,MORTGAGE,25000.0,HOMEIMPROVEMENT,19.74,0.13,4.0,669,No,0,0.1253717271710622,Medium,Average,High,Young
21.0,male,Bachelor,198803.0,0,MORTGAGE,20000.0,EDUCATION,6.91,0.1,4.0,681,Yes,0,0.10060210358998607,Medium,Good,High,Young
23.0,male,Associate,20044.0,3,OWN,6000.0,MEDICAL,7.9,0.3,2.0,618,No,1,0.29934144881261227,Medium,Average,Low,Young
23.0,female,Bachelor,20401.0,4,MORTGAGE,2275.0,DEBTCONSOLIDATION,13.06,0.11,4.0,573,Yes,0,0.11151414146365374,Medium,Poor,Low,Young
23.0,female,High School,19859.0,0,OWN,2000.0,PERSONAL,6.39,0.1,3.0,491,Yes,0,0.10071000553905031,Medium,Poor,Low,Young
23.0,male,Master,178660.0,2,RENT,25000.0,DEBTCONSOLIDATION,14.93,0.14,3.0,590,No,1,0.13993059442516512,Medium,Average,High,Young
23.0,female,High School,20421.0,0,MORTGAGE,5600.0,MEDICAL,12.84,0.27,4.0,587,No,1,0.2742275108956466,Medium,Average,Low,Young
